review_row_id,id,company_name,text_content,sentence_id,sentence_text,original_text,AI_Label,AI_Confidence,Review_Status,Final_Label
196,89,Public-Bank-Berhad,review_body_text,4,"Superiors are just not very welcoming, there is this heavy aura around them.","I am currently working there as a Management Trainee, i find it even in a week it is too overwhelming. The management is on another whole different level, they tend to stick with the paper based era whereas people are going towards technologies. I would say run while you can, there is no good employee welfare, pantry is provided but not with food, works are expected to be learnt in one go despite learning phase. Superiors are just not very welcoming, there is this heavy aura around them. Working here means forgetting of going back on time, the very first day itself the manager told me "" here i don't want people to go back on time"" usual working time is from 08:45 am to 5:45pm but you are required to work more but none is claimable. Basically speaking no one goes back on time sharp 05:45pm. Overall the management and the way they handle the process of everything is super old school, they still have typewriters to write on vouchers. therefore, explore other firm or field this place is not recommended for the sake of sanity.",Negative,0.9525801539421082,Accepted,Negative
196,89,Public-Bank-Berhad,review_body_text,5,"Working here means forgetting of going back on time, the very first day itself the manager told me "" here i don't want people to go back on time"" usual working time is from 08:45 am to 5:45pm but you are required to work more but none is claimable.","I am currently working there as a Management Trainee, i find it even in a week it is too overwhelming. The management is on another whole different level, they tend to stick with the paper based era whereas people are going towards technologies. I would say run while you can, there is no good employee welfare, pantry is provided but not with food, works are expected to be learnt in one go despite learning phase. Superiors are just not very welcoming, there is this heavy aura around them. Working here means forgetting of going back on time, the very first day itself the manager told me "" here i don't want people to go back on time"" usual working time is from 08:45 am to 5:45pm but you are required to work more but none is claimable. Basically speaking no one goes back on time sharp 05:45pm. Overall the management and the way they handle the process of everything is super old school, they still have typewriters to write on vouchers. therefore, explore other firm or field this place is not recommended for the sake of sanity.",Negative,0.9880547523498535,Accepted,Negative
196,89,Public-Bank-Berhad,review_body_text,6,Basically speaking no one goes back on time sharp 05:45pm.,"I am currently working there as a Management Trainee, i find it even in a week it is too overwhelming. The management is on another whole different level, they tend to stick with the paper based era whereas people are going towards technologies. I would say run while you can, there is no good employee welfare, pantry is provided but not with food, works are expected to be learnt in one go despite learning phase. Superiors are just not very welcoming, there is this heavy aura around them. Working here means forgetting of going back on time, the very first day itself the manager told me "" here i don't want people to go back on time"" usual working time is from 08:45 am to 5:45pm but you are required to work more but none is claimable. Basically speaking no one goes back on time sharp 05:45pm. Overall the management and the way they handle the process of everything is super old school, they still have typewriters to write on vouchers. therefore, explore other firm or field this place is not recommended for the sake of sanity.",Negative,0.5640627145767212,Manual Review,Negative
196,89,Public-Bank-Berhad,review_body_text,7,"Overall the management and the way they handle the process of everything is super old school, they still have typewriters to write on vouchers.","I am currently working there as a Management Trainee, i find it even in a week it is too overwhelming. The management is on another whole different level, they tend to stick with the paper based era whereas people are going towards technologies. I would say run while you can, there is no good employee welfare, pantry is provided but not with food, works are expected to be learnt in one go despite learning phase. Superiors are just not very welcoming, there is this heavy aura around them. Working here means forgetting of going back on time, the very first day itself the manager told me "" here i don't want people to go back on time"" usual working time is from 08:45 am to 5:45pm but you are required to work more but none is claimable. Basically speaking no one goes back on time sharp 05:45pm. Overall the management and the way they handle the process of everything is super old school, they still have typewriters to write on vouchers. therefore, explore other firm or field this place is not recommended for the sake of sanity.",Positive,0.8038222789764404,Accepted,Positive
196,89,Public-Bank-Berhad,review_body_text,8,"therefore, explore other firm or field this place is not recommended for the sake of sanity.","I am currently working there as a Management Trainee, i find it even in a week it is too overwhelming. The management is on another whole different level, they tend to stick with the paper based era whereas people are going towards technologies. I would say run while you can, there is no good employee welfare, pantry is provided but not with food, works are expected to be learnt in one go despite learning phase. Superiors are just not very welcoming, there is this heavy aura around them. Working here means forgetting of going back on time, the very first day itself the manager told me "" here i don't want people to go back on time"" usual working time is from 08:45 am to 5:45pm but you are required to work more but none is claimable. Basically speaking no one goes back on time sharp 05:45pm. Overall the management and the way they handle the process of everything is super old school, they still have typewriters to write on vouchers. therefore, explore other firm or field this place is not recommended for the sake of sanity.",Negative,0.9593819975852966,Accepted,Negative
198,90,Cimb-Group,review_body_text,1,great place to work and grow.,great place to work and grow. Superior guidance all the time. Great benefits. Nice working environment and space. Flexible working hours. Cons - distance,Positive,0.9925238490104675,Accepted,Positive
198,90,Cimb-Group,review_body_text,2,Superior guidance all the time.,great place to work and grow. Superior guidance all the time. Great benefits. Nice working environment and space. Flexible working hours. Cons - distance,Positive,0.9845675230026245,Accepted,Positive
198,90,Cimb-Group,review_body_text,3,Great benefits.,great place to work and grow. Superior guidance all the time. Great benefits. Nice working environment and space. Flexible working hours. Cons - distance,Positive,0.965888500213623,Accepted,Positive
198,90,Cimb-Group,review_body_text,4,Nice working environment and space.,great place to work and grow. Superior guidance all the time. Great benefits. Nice working environment and space. Flexible working hours. Cons - distance,Positive,0.9764891862869263,Accepted,Positive
198,90,Cimb-Group,review_body_text,5,Flexible working hours.,great place to work and grow. Superior guidance all the time. Great benefits. Nice working environment and space. Flexible working hours. Cons - distance,Positive,0.889565110206604,Accepted,Positive
198,90,Cimb-Group,review_body_text,6,Cons - distance,great place to work and grow. Superior guidance all the time. Great benefits. Nice working environment and space. Flexible working hours. Cons - distance,Negative,0.9232760667800903,Accepted,Negative
199,91,RHB Bank Berhad,review_title,1,good environment and supportive,good environment and supportive,Positive,0.9367442727088928,Accepted,Positive
200,91,RHB Bank Berhad,review_body_text,1,"No increment, not offered as permanent position even though work more than 3years, low benefit.","No increment, not offered as permanent position even though work more than 3years, low benefit. It is not wrong to use the offer contract thru agency but if the employee already work more than 1 year with a good results, offer them permanent position.",Negative,0.9180285930633545,Accepted,Negative
200,91,RHB Bank Berhad,review_body_text,2,"It is not wrong to use the offer contract thru agency but if the employee already work more than 1 year with a good results, offer them permanent position.","No increment, not offered as permanent position even though work more than 3years, low benefit. It is not wrong to use the offer contract thru agency but if the employee already work more than 1 year with a good results, offer them permanent position.",Positive,0.7996004223823547,Accepted,Positive
201,92,HSBC,review_title,1,Experience Raw Adulting,Experience Raw Adulting,Negative,0.4503796398639679,Manual Review,Negative
202,92,HSBC,review_body_text,1,"Bosses with mood swings, low salary, terrible growth opportunities BUT an opportunity to also learn about banking systems and its SOPs?","Bosses with mood swings, low salary, terrible growth opportunities BUT an opportunity to also learn about banking systems and its SOPs? Look no further! HSBC is here :)",Negative,0.9715672731399536,Accepted,Negative
202,92,HSBC,review_body_text,2,Look no further!,"Bosses with mood swings, low salary, terrible growth opportunities BUT an opportunity to also learn about banking systems and its SOPs? Look no further! HSBC is here :)",Positive,0.4768887758255005,Manual Review,Positive
202,92,HSBC,review_body_text,3,HSBC is here :),"Bosses with mood swings, low salary, terrible growth opportunities BUT an opportunity to also learn about banking systems and its SOPs? Look no further! HSBC is here :)",Positive,0.9124051928520203,Accepted,Positive
203,93,Public-Bank-Berhad,review_title,1,Profesional Environment,Profesional Environment,Positive,0.7716279625892639,Accepted,Positive
204,93,Public-Bank-Berhad,review_body_text,1,"Didnt work here, but got the chances to be interviewed but unfortunately, it didnt goes really well.","Didnt work here, but got the chances to be interviewed but unfortunately, it didnt goes really well. The interview process was nice tho, the hr seems professional. They call u right after seeing ur resume",Negative,0.9381473064422607,Accepted,Negative
204,93,Public-Bank-Berhad,review_body_text,2,"The interview process was nice tho, the hr seems professional.","Didnt work here, but got the chances to be interviewed but unfortunately, it didnt goes really well. The interview process was nice tho, the hr seems professional. They call u right after seeing ur resume",Positive,0.9006757736206055,Accepted,Positive
204,93,Public-Bank-Berhad,review_body_text,3,They call u right after seeing ur resume,"Didnt work here, but got the chances to be interviewed but unfortunately, it didnt goes really well. The interview process was nice tho, the hr seems professional. They call u right after seeing ur resume",Positive,0.8526241779327393,Accepted,Positive
205,94,RHB Bank Berhad,review_title,1,Flexible working mode,Flexible working mode,Positive,0.8889501094818115,Accepted,Positive
206,94,RHB Bank Berhad,review_body_text,1,The trust is given by allowing you to empower the action to complete your work & you are able to work from home.,The trust is given by allowing you to empower the action to complete your work & you are able to work from home. I hope for a better insurance benefit for dependents & salary base.,Positive,0.8928629159927368,Accepted,Positive
206,94,RHB Bank Berhad,review_body_text,2,I hope for a better insurance benefit for dependents & salary base.,The trust is given by allowing you to empower the action to complete your work & you are able to work from home. I hope for a better insurance benefit for dependents & salary base.,Positive,0.6718780994415283,Manual Review,Positive
207,95,Public-Bank-Berhad,review_title,1,High expectation and workload,High expectation and workload,Negative,0.848560631275177,Accepted,Negative
208,95,Public-Bank-Berhad,review_body_text,1,"Pros: Bonus and increment consistently high every year medical benefits great teammates, almost no politics","Pros: Bonus and increment consistently high every year medical benefits great teammates, almost no politics Cons: 1 person would do jobs of 3 people at other banks Expected to learn on the go old tech and equipment",Positive,0.9962204694747925,Accepted,Positive
208,95,Public-Bank-Berhad,review_body_text,2,Cons: 1 person would do jobs of 3 people at other banks Expected to learn on the go old tech and equipment,"Pros: Bonus and increment consistently high every year medical benefits great teammates, almost no politics Cons: 1 person would do jobs of 3 people at other banks Expected to learn on the go old tech and equipment",Negative,0.9740100502967834,Accepted,Negative
209,96,Cimb-Group,review_title,1,Gap between newbie and managers,Gap between newbie and managers,Negative,0.9032900333404541,Accepted,Negative
210,96,Cimb-Group,review_body_text,1,"I used to work at CIMB as financial analyst, working environment is fine but somehow I saw that everyone is trying really hard to appeal bosses which","I used to work at CIMB as financial analyst, working environment is fine but somehow I saw that everyone is trying really hard to appeal bosses which",Negative,0.7498158812522888,Manual Review,Negative
211,97,maybank,review_title,1,Good benefits,Good benefits,Positive,0.9563290476799011,Accepted,Positive
212,97,maybank,review_body_text,1,"Pro Good benefits to employee-insurance,bonus,allowances,increment,epf, staff loan, building facilities Cons Promoted next grade slow Too many expatriates","Pro Good benefits to employee-insurance,bonus,allowances,increment,epf, staff loan, building facilities Cons Promoted next grade slow Too many expatriates",Positive,0.8000791072845459,Accepted,Positive
213,98,Public-Bank-Berhad,review_title,1,A good company to start with in banking line,A good company to start with in banking line,Positive,0.9055485725402832,Accepted,Positive
214,98,Public-Bank-Berhad,review_body_text,1,"Working at Public Bank Berhad can be a rewarding yet demanding experience, especially in the fast-paced environment of a commercial bank.","Working at Public Bank Berhad can be a rewarding yet demanding experience, especially in the fast-paced environment of a commercial bank. Like most banks, the workload can be overwhelming, with employees often expected to handle multiple responsibilities, tight deadlines, and high-performance targets. Long working hours are common, particularly in departments such as sales, credit analysis, and customer service. However, this is considered the norm in the banking industry, where efficiency and accuracy are crucial. One of the key factors that can make the experience more enjoyable is having supportive and competent teammates. A good team can help ease the workload, provide guidance, and create a positive work environment, making it easier to manage stress. Public Bank is known for its structured work culture, and employees who can adapt to its disciplined and customer-focused approach tend to succeed. Overall, while the job can be challenging, it offers stability, career growth opportunities, and valuable banking experience. Employees who thrive under pressure and enjoy teamwork may find Public Bank a good place to build a long-term career.",Positive,0.9746000170707703,Accepted,Positive
214,98,Public-Bank-Berhad,review_body_text,2,"Like most banks, the workload can be overwhelming, with employees often expected to handle multiple responsibilities, tight deadlines, and high-performance targets.","Working at Public Bank Berhad can be a rewarding yet demanding experience, especially in the fast-paced environment of a commercial bank. Like most banks, the workload can be overwhelming, with employees often expected to handle multiple responsibilities, tight deadlines, and high-performance targets. Long working hours are common, particularly in departments such as sales, credit analysis, and customer service. However, this is considered the norm in the banking industry, where efficiency and accuracy are crucial. One of the key factors that can make the experience more enjoyable is having supportive and competent teammates. A good team can help ease the workload, provide guidance, and create a positive work environment, making it easier to manage stress. Public Bank is known for its structured work culture, and employees who can adapt to its disciplined and customer-focused approach tend to succeed. Overall, while the job can be challenging, it offers stability, career growth opportunities, and valuable banking experience. Employees who thrive under pressure and enjoy teamwork may find Public Bank a good place to build a long-term career.",Negative,0.860507071018219,Accepted,Negative
214,98,Public-Bank-Berhad,review_body_text,3,"Long working hours are common, particularly in departments such as sales, credit analysis, and customer service.","Working at Public Bank Berhad can be a rewarding yet demanding experience, especially in the fast-paced environment of a commercial bank. Like most banks, the workload can be overwhelming, with employees often expected to handle multiple responsibilities, tight deadlines, and high-performance targets. Long working hours are common, particularly in departments such as sales, credit analysis, and customer service. However, this is considered the norm in the banking industry, where efficiency and accuracy are crucial. One of the key factors that can make the experience more enjoyable is having supportive and competent teammates. A good team can help ease the workload, provide guidance, and create a positive work environment, making it easier to manage stress. Public Bank is known for its structured work culture, and employees who can adapt to its disciplined and customer-focused approach tend to succeed. Overall, while the job can be challenging, it offers stability, career growth opportunities, and valuable banking experience. Employees who thrive under pressure and enjoy teamwork may find Public Bank a good place to build a long-term career.",Negative,0.9056271314620972,Accepted,Negative
214,98,Public-Bank-Berhad,review_body_text,4,"However, this is considered the norm in the banking industry, where efficiency and accuracy are crucial.","Working at Public Bank Berhad can be a rewarding yet demanding experience, especially in the fast-paced environment of a commercial bank. Like most banks, the workload can be overwhelming, with employees often expected to handle multiple responsibilities, tight deadlines, and high-performance targets. Long working hours are common, particularly in departments such as sales, credit analysis, and customer service. However, this is considered the norm in the banking industry, where efficiency and accuracy are crucial. One of the key factors that can make the experience more enjoyable is having supportive and competent teammates. A good team can help ease the workload, provide guidance, and create a positive work environment, making it easier to manage stress. Public Bank is known for its structured work culture, and employees who can adapt to its disciplined and customer-focused approach tend to succeed. Overall, while the job can be challenging, it offers stability, career growth opportunities, and valuable banking experience. Employees who thrive under pressure and enjoy teamwork may find Public Bank a good place to build a long-term career.",Negative,0.6855575442314148,Manual Review,Negative
214,98,Public-Bank-Berhad,review_body_text,5,One of the key factors that can make the experience more enjoyable is having supportive and competent teammates.,"Working at Public Bank Berhad can be a rewarding yet demanding experience, especially in the fast-paced environment of a commercial bank. Like most banks, the workload can be overwhelming, with employees often expected to handle multiple responsibilities, tight deadlines, and high-performance targets. Long working hours are common, particularly in departments such as sales, credit analysis, and customer service. However, this is considered the norm in the banking industry, where efficiency and accuracy are crucial. One of the key factors that can make the experience more enjoyable is having supportive and competent teammates. A good team can help ease the workload, provide guidance, and create a positive work environment, making it easier to manage stress. Public Bank is known for its structured work culture, and employees who can adapt to its disciplined and customer-focused approach tend to succeed. Overall, while the job can be challenging, it offers stability, career growth opportunities, and valuable banking experience. Employees who thrive under pressure and enjoy teamwork may find Public Bank a good place to build a long-term career.",Positive,0.9350033402442932,Accepted,Positive
214,98,Public-Bank-Berhad,review_body_text,6,"A good team can help ease the workload, provide guidance, and create a positive work environment, making it easier to manage stress.","Working at Public Bank Berhad can be a rewarding yet demanding experience, especially in the fast-paced environment of a commercial bank. Like most banks, the workload can be overwhelming, with employees often expected to handle multiple responsibilities, tight deadlines, and high-performance targets. Long working hours are common, particularly in departments such as sales, credit analysis, and customer service. However, this is considered the norm in the banking industry, where efficiency and accuracy are crucial. One of the key factors that can make the experience more enjoyable is having supportive and competent teammates. A good team can help ease the workload, provide guidance, and create a positive work environment, making it easier to manage stress. Public Bank is known for its structured work culture, and employees who can adapt to its disciplined and customer-focused approach tend to succeed. Overall, while the job can be challenging, it offers stability, career growth opportunities, and valuable banking experience. Employees who thrive under pressure and enjoy teamwork may find Public Bank a good place to build a long-term career.",Positive,0.9754797220230103,Accepted,Positive
214,98,Public-Bank-Berhad,review_body_text,7,"Public Bank is known for its structured work culture, and employees who can adapt to its disciplined and customer-focused approach tend to succeed.","Working at Public Bank Berhad can be a rewarding yet demanding experience, especially in the fast-paced environment of a commercial bank. Like most banks, the workload can be overwhelming, with employees often expected to handle multiple responsibilities, tight deadlines, and high-performance targets. Long working hours are common, particularly in departments such as sales, credit analysis, and customer service. However, this is considered the norm in the banking industry, where efficiency and accuracy are crucial. One of the key factors that can make the experience more enjoyable is having supportive and competent teammates. A good team can help ease the workload, provide guidance, and create a positive work environment, making it easier to manage stress. Public Bank is known for its structured work culture, and employees who can adapt to its disciplined and customer-focused approach tend to succeed. Overall, while the job can be challenging, it offers stability, career growth opportunities, and valuable banking experience. Employees who thrive under pressure and enjoy teamwork may find Public Bank a good place to build a long-term career.",Positive,0.8964069485664368,Accepted,Positive
214,98,Public-Bank-Berhad,review_body_text,8,"Overall, while the job can be challenging, it offers stability, career growth opportunities, and valuable banking experience.","Working at Public Bank Berhad can be a rewarding yet demanding experience, especially in the fast-paced environment of a commercial bank. Like most banks, the workload can be overwhelming, with employees often expected to handle multiple responsibilities, tight deadlines, and high-performance targets. Long working hours are common, particularly in departments such as sales, credit analysis, and customer service. However, this is considered the norm in the banking industry, where efficiency and accuracy are crucial. One of the key factors that can make the experience more enjoyable is having supportive and competent teammates. A good team can help ease the workload, provide guidance, and create a positive work environment, making it easier to manage stress. Public Bank is known for its structured work culture, and employees who can adapt to its disciplined and customer-focused approach tend to succeed. Overall, while the job can be challenging, it offers stability, career growth opportunities, and valuable banking experience. Employees who thrive under pressure and enjoy teamwork may find Public Bank a good place to build a long-term career.",Positive,0.8734607100486755,Accepted,Positive
214,98,Public-Bank-Berhad,review_body_text,9,Employees who thrive under pressure and enjoy teamwork may find Public Bank a good place to build a long-term career.,"Working at Public Bank Berhad can be a rewarding yet demanding experience, especially in the fast-paced environment of a commercial bank. Like most banks, the workload can be overwhelming, with employees often expected to handle multiple responsibilities, tight deadlines, and high-performance targets. Long working hours are common, particularly in departments such as sales, credit analysis, and customer service. However, this is considered the norm in the banking industry, where efficiency and accuracy are crucial. One of the key factors that can make the experience more enjoyable is having supportive and competent teammates. A good team can help ease the workload, provide guidance, and create a positive work environment, making it easier to manage stress. Public Bank is known for its structured work culture, and employees who can adapt to its disciplined and customer-focused approach tend to succeed. Overall, while the job can be challenging, it offers stability, career growth opportunities, and valuable banking experience. Employees who thrive under pressure and enjoy teamwork may find Public Bank a good place to build a long-term career.",Positive,0.9797750115394592,Accepted,Positive
215,99,maybank,review_title,1,Great for experience,Great for experience,Positive,0.9601567387580872,Accepted,Positive
216,99,maybank,review_body_text,1,"Maybank is a good place for fresh graduate, a lot you can learn and develop here.","Maybank is a good place for fresh graduate, a lot you can learn and develop here. However, there is no work life balance that may make you exhausted. Need to always on standby mode.",Positive,0.9859482049942017,Accepted,Positive
216,99,maybank,review_body_text,2,"However, there is no work life balance that may make you exhausted.","Maybank is a good place for fresh graduate, a lot you can learn and develop here. However, there is no work life balance that may make you exhausted. Need to always on standby mode.",Negative,0.9260512590408325,Accepted,Negative
216,99,maybank,review_body_text,3,Need to always on standby mode.,"Maybank is a good place for fresh graduate, a lot you can learn and develop here. However, there is no work life balance that may make you exhausted. Need to always on standby mode.",Negative,0.7608739137649536,Accepted,Negative
217,100,United Overseas Bank,review_title,1,Staff Experience,Staff Experience,Positive,0.9125605225563049,Accepted,Positive
218,100,United Overseas Bank,review_body_text,1,"Poor management and leadership, with a lack of recognition for employees who go above and beyond their regular duties.","Poor management and leadership, with a lack of recognition for employees who go above and beyond their regular duties. During bonus and increment cycles, staff handling only BAU tasks often receive higher total compensation than those who take on additional responsibilities. Moreover, there is a lack of transparency in the compensation distribution process. Favoritism from both leadership and HRBP influences career growth, resulting in the same individuals receiving promotions every 2–3 years, while others are overlooked. Despite implementing 360-degree feedback and the Employee Engagement Survey (EES), employee concerns remain unaddressed. The work environment is highly political and toxic, with poor work-life balance. The recent acquisition of Citi’s business appears to have been poorly managed, leading to a hiring freeze post-merger. As a result, employees are now handling workloads far beyond their capacity, yet compensation remains minimal, with low increments and bonuses. While it is understandable that the bank must demonstrate profitability to shareholders, it is crucial to acknowledge the efforts of employees who drive this success.",Negative,0.9804290533065796,Accepted,Negative
218,100,United Overseas Bank,review_body_text,2,"During bonus and increment cycles, staff handling only BAU tasks often receive higher total compensation than those who take on additional responsibilities.","Poor management and leadership, with a lack of recognition for employees who go above and beyond their regular duties. During bonus and increment cycles, staff handling only BAU tasks often receive higher total compensation than those who take on additional responsibilities. Moreover, there is a lack of transparency in the compensation distribution process. Favoritism from both leadership and HRBP influences career growth, resulting in the same individuals receiving promotions every 2–3 years, while others are overlooked. Despite implementing 360-degree feedback and the Employee Engagement Survey (EES), employee concerns remain unaddressed. The work environment is highly political and toxic, with poor work-life balance. The recent acquisition of Citi’s business appears to have been poorly managed, leading to a hiring freeze post-merger. As a result, employees are now handling workloads far beyond their capacity, yet compensation remains minimal, with low increments and bonuses. While it is understandable that the bank must demonstrate profitability to shareholders, it is crucial to acknowledge the efforts of employees who drive this success.",Negative,0.4985257089138031,Manual Review,Negative
218,100,United Overseas Bank,review_body_text,3,"Moreover, there is a lack of transparency in the compensation distribution process.","Poor management and leadership, with a lack of recognition for employees who go above and beyond their regular duties. During bonus and increment cycles, staff handling only BAU tasks often receive higher total compensation than those who take on additional responsibilities. Moreover, there is a lack of transparency in the compensation distribution process. Favoritism from both leadership and HRBP influences career growth, resulting in the same individuals receiving promotions every 2–3 years, while others are overlooked. Despite implementing 360-degree feedback and the Employee Engagement Survey (EES), employee concerns remain unaddressed. The work environment is highly political and toxic, with poor work-life balance. The recent acquisition of Citi’s business appears to have been poorly managed, leading to a hiring freeze post-merger. As a result, employees are now handling workloads far beyond their capacity, yet compensation remains minimal, with low increments and bonuses. While it is understandable that the bank must demonstrate profitability to shareholders, it is crucial to acknowledge the efforts of employees who drive this success.",Negative,0.9650592803955078,Accepted,Negative
218,100,United Overseas Bank,review_body_text,4,"Favoritism from both leadership and HRBP influences career growth, resulting in the same individuals receiving promotions every 2–3 years, while others are overlooked.","Poor management and leadership, with a lack of recognition for employees who go above and beyond their regular duties. During bonus and increment cycles, staff handling only BAU tasks often receive higher total compensation than those who take on additional responsibilities. Moreover, there is a lack of transparency in the compensation distribution process. Favoritism from both leadership and HRBP influences career growth, resulting in the same individuals receiving promotions every 2–3 years, while others are overlooked. Despite implementing 360-degree feedback and the Employee Engagement Survey (EES), employee concerns remain unaddressed. The work environment is highly political and toxic, with poor work-life balance. The recent acquisition of Citi’s business appears to have been poorly managed, leading to a hiring freeze post-merger. As a result, employees are now handling workloads far beyond their capacity, yet compensation remains minimal, with low increments and bonuses. While it is understandable that the bank must demonstrate profitability to shareholders, it is crucial to acknowledge the efforts of employees who drive this success.",Positive,0.7442570924758911,Manual Review,Positive
218,100,United Overseas Bank,review_body_text,5,"Despite implementing 360-degree feedback and the Employee Engagement Survey (EES), employee concerns remain unaddressed.","Poor management and leadership, with a lack of recognition for employees who go above and beyond their regular duties. During bonus and increment cycles, staff handling only BAU tasks often receive higher total compensation than those who take on additional responsibilities. Moreover, there is a lack of transparency in the compensation distribution process. Favoritism from both leadership and HRBP influences career growth, resulting in the same individuals receiving promotions every 2–3 years, while others are overlooked. Despite implementing 360-degree feedback and the Employee Engagement Survey (EES), employee concerns remain unaddressed. The work environment is highly political and toxic, with poor work-life balance. The recent acquisition of Citi’s business appears to have been poorly managed, leading to a hiring freeze post-merger. As a result, employees are now handling workloads far beyond their capacity, yet compensation remains minimal, with low increments and bonuses. While it is understandable that the bank must demonstrate profitability to shareholders, it is crucial to acknowledge the efforts of employees who drive this success.",Negative,0.9499761462211609,Accepted,Negative
218,100,United Overseas Bank,review_body_text,6,"The work environment is highly political and toxic, with poor work-life balance.","Poor management and leadership, with a lack of recognition for employees who go above and beyond their regular duties. During bonus and increment cycles, staff handling only BAU tasks often receive higher total compensation than those who take on additional responsibilities. Moreover, there is a lack of transparency in the compensation distribution process. Favoritism from both leadership and HRBP influences career growth, resulting in the same individuals receiving promotions every 2–3 years, while others are overlooked. Despite implementing 360-degree feedback and the Employee Engagement Survey (EES), employee concerns remain unaddressed. The work environment is highly political and toxic, with poor work-life balance. The recent acquisition of Citi’s business appears to have been poorly managed, leading to a hiring freeze post-merger. As a result, employees are now handling workloads far beyond their capacity, yet compensation remains minimal, with low increments and bonuses. While it is understandable that the bank must demonstrate profitability to shareholders, it is crucial to acknowledge the efforts of employees who drive this success.",Negative,0.989849328994751,Accepted,Negative
218,100,United Overseas Bank,review_body_text,7,"The recent acquisition of Citi’s business appears to have been poorly managed, leading to a hiring freeze post-merger.","Poor management and leadership, with a lack of recognition for employees who go above and beyond their regular duties. During bonus and increment cycles, staff handling only BAU tasks often receive higher total compensation than those who take on additional responsibilities. Moreover, there is a lack of transparency in the compensation distribution process. Favoritism from both leadership and HRBP influences career growth, resulting in the same individuals receiving promotions every 2–3 years, while others are overlooked. Despite implementing 360-degree feedback and the Employee Engagement Survey (EES), employee concerns remain unaddressed. The work environment is highly political and toxic, with poor work-life balance. The recent acquisition of Citi’s business appears to have been poorly managed, leading to a hiring freeze post-merger. As a result, employees are now handling workloads far beyond their capacity, yet compensation remains minimal, with low increments and bonuses. While it is understandable that the bank must demonstrate profitability to shareholders, it is crucial to acknowledge the efforts of employees who drive this success.",Negative,0.9015488028526306,Accepted,Negative
218,100,United Overseas Bank,review_body_text,8,"As a result, employees are now handling workloads far beyond their capacity, yet compensation remains minimal, with low increments and bonuses.","Poor management and leadership, with a lack of recognition for employees who go above and beyond their regular duties. During bonus and increment cycles, staff handling only BAU tasks often receive higher total compensation than those who take on additional responsibilities. Moreover, there is a lack of transparency in the compensation distribution process. Favoritism from both leadership and HRBP influences career growth, resulting in the same individuals receiving promotions every 2–3 years, while others are overlooked. Despite implementing 360-degree feedback and the Employee Engagement Survey (EES), employee concerns remain unaddressed. The work environment is highly political and toxic, with poor work-life balance. The recent acquisition of Citi’s business appears to have been poorly managed, leading to a hiring freeze post-merger. As a result, employees are now handling workloads far beyond their capacity, yet compensation remains minimal, with low increments and bonuses. While it is understandable that the bank must demonstrate profitability to shareholders, it is crucial to acknowledge the efforts of employees who drive this success.",Negative,0.9709532856941223,Accepted,Negative
218,100,United Overseas Bank,review_body_text,9,"While it is understandable that the bank must demonstrate profitability to shareholders, it is crucial to acknowledge the efforts of employees who drive this success.","Poor management and leadership, with a lack of recognition for employees who go above and beyond their regular duties. During bonus and increment cycles, staff handling only BAU tasks often receive higher total compensation than those who take on additional responsibilities. Moreover, there is a lack of transparency in the compensation distribution process. Favoritism from both leadership and HRBP influences career growth, resulting in the same individuals receiving promotions every 2–3 years, while others are overlooked. Despite implementing 360-degree feedback and the Employee Engagement Survey (EES), employee concerns remain unaddressed. The work environment is highly political and toxic, with poor work-life balance. The recent acquisition of Citi’s business appears to have been poorly managed, leading to a hiring freeze post-merger. As a result, employees are now handling workloads far beyond their capacity, yet compensation remains minimal, with low increments and bonuses. While it is understandable that the bank must demonstrate profitability to shareholders, it is crucial to acknowledge the efforts of employees who drive this success.",Positive,0.8436130881309509,Accepted,Positive
219,101,Cimb-Group,review_title,1,Good place to start your finance entry level career,Good place to start your finance entry level career,Positive,0.9678134918212891,Accepted,Positive
220,101,Cimb-Group,review_body_text,1,"Good benefits such as maternity, healthcare, dental, optical, etc.","Good benefits such as maternity, healthcare, dental, optical, etc. Environment health depends on your manager and other staffs. Good start to learn to be a banker. Incentives are small compared to other banks.",Positive,0.9548138380050659,Accepted,Positive
220,101,Cimb-Group,review_body_text,2,Environment health depends on your manager and other staffs.,"Good benefits such as maternity, healthcare, dental, optical, etc. Environment health depends on your manager and other staffs. Good start to learn to be a banker. Incentives are small compared to other banks.",Negative,0.4738065004348755,Manual Review,Negative
220,101,Cimb-Group,review_body_text,3,Good start to learn to be a banker.,"Good benefits such as maternity, healthcare, dental, optical, etc. Environment health depends on your manager and other staffs. Good start to learn to be a banker. Incentives are small compared to other banks.",Positive,0.9627682566642761,Accepted,Positive
220,101,Cimb-Group,review_body_text,4,Incentives are small compared to other banks.,"Good benefits such as maternity, healthcare, dental, optical, etc. Environment health depends on your manager and other staffs. Good start to learn to be a banker. Incentives are small compared to other banks.",Negative,0.47315967082977295,Manual Review,Negative
221,102,Ocbc,review_title,1,Best place to have an internship,Best place to have an internship,Positive,0.977183997631073,Accepted,Positive
222,102,Ocbc,review_body_text,1,"HR is so helpful, usually remain in the company after internship.","HR is so helpful, usually remain in the company after internship. Everyone is welcoming and even the ceo are greeting interns in a friendlt manner. Best learning experience.",Positive,0.9821024537086487,Accepted,Positive
